episode_global,stage,map_name,evacuation_rate,all_evacuated,mean_evac_time,steps,mean_emotion_final,emotion_variance,mean_speed_ratio,total_reward,epsilon
224,2,school_small,0.75,0,118.33,300,0.0,0.0,1.0,-2361.2,0.4191
225,2,school_small,1.0,1,84.25,187,0.0,0.0,1.0,-886.23,0.4173
226,2,school_small,1.0,1,78.75,164,0.0,0.0,1.0,-678.28,0.4156
227,2,school_small,1.0,1,68.25,168,0.0,0.0,1.0,-563.03,0.4142
228,2,school_small,1.0,1,82.0,169,0.0,0.0,1.0,-829.83,0.4125
229,2,school_small,1.0,1,83.25,210,0.0,0.0,1.0,-820.94,0.4107
230,2,school_small,0.75,0,123.67,300,0.0,0.0,1.0,-2408.99,0.4072
231,2,school_small,0.75,0,138.0,300,0.0,0.0,1.0,-2537.79,0.4034
232,2,school_small,0.75,0,62.0,300,0.0,0.0,1.0,-1746.92,0.4008
233,2,school_small,1.0,1,166.5,252,0.0,0.0,1.0,-2078.25,0.3973
234,2,school_small,1.0,1,85.25,178,0.0,0.0,1.0,-726.13,0.3955
235,2,school_small,1.0,1,123.25,213,0.0,0.0,1.0,-1364.52,0.3929
236,2,school_small,1.0,1,111.0,138,0.0,0.0,1.0,-1243.49,0.3906
237,3,office_wing_small,0.0,0,300,300,0.035,0.0037,1.0073,-5732.85,0.9937
238,3,office_wing_small,0.0,0,300,300,0.25,0.1875,1.075,-5949.76,0.9873
239,3,office_wing_small,0.0,0,300,300,0.25,0.1875,1.075,-5929.86,0.981
240,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-5791.53,0.9747
241,3,office_wing_small,0.25,0,246.0,300,0.25,0.1875,1.075,-5576.96,0.9686
242,3,office_wing_small,0.25,0,83.0,300,0.0,0.0,1.0,-4478.89,0.9634
243,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-5721.62,0.9571
244,3,office_wing_small,0.0,0,300,300,0.22,0.1452,1.0749,-5606.47,0.9508
245,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-5691.57,0.9444
246,3,office_wing_small,0.0,0,300,300,0.18,0.0972,1.075,-6172.65,0.9381
247,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-5672.8,0.9318
248,3,office_wing_small,0.0,0,300,300,0.25,0.1875,1.075,-6046.69,0.9254
249,3,office_wing_small,0.25,0,16.0,300,0.25,0.1875,1.075,-4254.91,0.9206
250,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-5671.76,0.9143
251,3,office_wing_small,0.5,0,157.5,300,0.0,0.0,1.0,-4026.0,0.9094
252,3,office_wing_small,0.25,0,22.0,300,0.25,0.1875,1.075,-4349.74,0.9046
253,3,office_wing_small,0.25,0,19.0,300,0.25,0.1875,1.075,-4431.14,0.8997
254,3,office_wing_small,0.25,0,252.0,300,0.25,0.1875,1.075,-5261.87,0.8936
255,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-5602.59,0.8873
256,3,office_wing_small,0.25,0,209.0,300,0.25,0.1875,1.075,-5301.81,0.8815
257,3,office_wing_small,0.5,0,150.5,300,0.0,0.0,1.0,-3945.92,0.8767
258,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-5771.89,0.8704
259,3,office_wing_small,0.5,0,157.5,300,0.0,0.0,1.0,-3872.55,0.8655
260,3,office_wing_small,0.25,0,147.0,300,0.25,0.1875,1.075,-5232.12,0.86
261,3,office_wing_small,0.5,0,176.0,300,0.0,0.0,1.0,-4226.01,0.855
262,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-5597.39,0.8487
263,3,office_wing_small,0.0,0,300,300,0.3779,0.1726,1.1211,-5742.4,0.8423
264,3,office_wing_small,0.5,0,262.0,300,0.0,0.0,1.0,-4926.46,0.8364
265,3,office_wing_small,0.25,0,241.0,300,0.0,0.0,1.0,-5162.04,0.8304
266,3,office_wing_small,0.25,0,136.0,300,0.14,0.0588,1.0529,-4820.05,0.8249
267,3,office_wing_small,0.5,0,158.5,300,0.0,0.0,1.0,-3910.7,0.8201
268,3,office_wing_small,0.5,0,208.0,300,0.0,0.0,1.0,-4186.45,0.8147
269,3,office_wing_small,0.5,0,158.5,300,0.135,0.0547,1.0221,-4032.32,0.8099
270,3,office_wing_small,0.5,0,169.5,300,0.0,0.0,1.0,-4118.53,0.8049
271,3,office_wing_small,0.5,0,136.0,300,0.0,0.0,1.0,-3675.19,0.8003
272,3,office_wing_small,0.5,0,191.5,300,0.0,0.0,1.0,-4056.23,0.7951
273,3,office_wing_small,0.25,0,148.0,300,0.0,0.0,1.0,-4662.04,0.7896
274,3,office_wing_small,0.25,0,168.0,300,0.0,0.0,1.0,-4911.73,0.7839
275,3,office_wing_small,0.75,0,181.0,300,0.0,0.0,1.0,-3270.08,0.7795
276,3,office_wing_small,0.25,0,296.0,300,0.25,0.1875,1.0712,-5486.28,0.7732
277,3,office_wing_small,0.25,0,16.0,300,0.115,0.0397,1.0425,-4187.82,0.7683
278,3,office_wing_small,0.5,0,206.0,300,0.0,0.0,1.0,-4265.52,0.763
279,3,office_wing_small,0.5,0,196.0,300,0.0,0.0,1.0,-4221.95,0.7578
280,3,office_wing_small,0.5,0,224.5,300,0.0,0.0,1.0,-4310.08,0.7522
281,3,office_wing_small,0.75,0,161.67,300,0.0,0.0,1.0,-3196.91,0.7481
282,3,office_wing_small,0.75,0,107.0,300,0.0,0.0,1.0,-2439.28,0.7448
283,3,office_wing_small,0.5,0,145.5,300,0.0,0.0,1.0,-3676.32,0.7401
284,3,office_wing_small,0.75,0,136.33,300,0.0,0.0,1.0004,-2734.06,0.7364
285,3,office_wing_small,0.5,0,272.0,300,0.25,0.1875,1.075,-5288.77,0.7303
286,3,office_wing_small,0.5,0,61.5,300,0.0,0.0,1.0,-2882.16,0.7265
287,3,office_wing_small,0.5,0,159.5,300,0.0,0.0,1.0,-3709.4,0.7217
288,3,office_wing_small,0.5,0,161.5,300,0.0,0.0,1.0,-3853.25,0.7168
289,3,office_wing_small,0.5,0,127.5,300,0.0,0.0,1.0,-3636.6,0.7123
290,3,office_wing_small,0.5,0,112.5,300,0.225,0.1519,1.075,-3351.08,0.7079
291,3,office_wing_small,0.75,0,153.67,300,0.0,0.0,1.0003,-2951.53,0.7039
292,3,office_wing_small,0.75,0,121.33,300,0.0,0.0,1.0,-2668.78,0.7004
293,3,office_wing_small,0.75,0,206.67,300,0.0,0.0,1.0,-3888.19,0.6956
294,3,office_wing_small,0.5,0,165.0,300,0.0,0.0,1.0,-3927.61,0.6906
295,3,office_wing_small,0.75,0,130.67,300,0.0,0.0,1.0,-2568.57,0.687
296,3,office_wing_small,0.75,0,194.0,300,0.0,0.0,1.0,-3502.21,0.6823
297,3,office_wing_small,0.5,0,216.5,300,0.0,0.0,1.0,-4345.56,0.6769
298,3,office_wing_small,0.5,0,147.5,300,0.195,0.1141,1.0448,-3513.93,0.6722
299,3,office_wing_small,0.5,0,195.0,300,0.0,0.0,1.0,-4118.22,0.6669
300,3,office_wing_small,0.5,0,104.0,300,0.25,0.1875,1.0751,-3432.54,0.6627
301,3,office_wing_small,0.75,0,156.67,300,0.0,0.0,1.0,-3031.39,0.6586
302,3,office_wing_small,0.75,0,164.0,300,0.0,0.0,1.0,-3142.37,0.6544
303,3,office_wing_small,0.75,0,111.67,300,0.0,0.0,1.0,-2324.58,0.6511
304,3,office_wing_small,0.25,0,14.0,300,0.04,0.0048,1.0125,-4091.73,0.6463
305,3,office_wing_small,1.0,1,186.0,280,0.0,0.0,1.0,-2800.64,0.6423
306,3,office_wing_small,1.0,1,123.25,293,0.0,0.0,1.0,-1672.72,0.6397
307,3,office_wing_small,0.75,0,133.67,300,0.0,0.0,1.0001,-2485.64,0.636
308,3,office_wing_small,1.0,1,130.0,267,0.0,0.0,1.0,-1706.56,0.6333
309,3,office_wing_small,0.75,0,86.33,300,0.0,0.0,1.0,-2210.08,0.6303
310,3,office_wing_small,0.75,0,79.33,300,0.0,0.0,1.0,-2169.47,0.6275
